instancia_id,token_id,token,punt_inicial,punt_final,capitalización,es_inicio_instancia,es_fin_instancia,es_primer_token,es_ultimo_token,i_punt_inicial,i_punt_final,dim_red_0,dim_red_1,dim_red_2,dim_red_3,dim_red_4,dim_red_5,dim_red_6,dim_red_7,dim_red_8,dim_red_9,dim_red_10,dim_red_11,dim_red_12,dim_red_13,dim_red_14
839,10305,##z,,,0,0,0,0,0,0,0,2.9777806,0.28523156,2.3272874,2.2253616,10.58816,3.8477998,3.7638843,2.4907126,5.6151867,3.8460002,3.1506538,5.4776196,4.6014233,7.0856338,4.5837183
839,21902,##gó,,.,0,0,1,0,1,0,3,-0.59016484,3.158302,7.3030434,5.4130425,3.2813458,0.8030431,0.48905817,9.358421,3.344437,1.1296245,9.593878,6.568751,3.2697499,3.4843662,2.24279
840,10411,era,,,1,1,0,1,1,0,0,1.4812913,5.76675,4.3217683,5.635366,3.972001,2.754763,7.6385174,-2.620729,2.6763506,0.2294508,10.40495,4.1492777,4.9271955,6.3625174,-2.3821037
840,10552,parte,,,0,0,0,1,1,0,0,11.065166,0.87658894,7.9219637,7.053345,3.9908028,1.876717,10.002094,0.92603886,7.410901,7.2386904,8.009795,3.2658677,3.9158874,4.589746,5.0159273
840,10106,in,,,0,0,0,1,0,0,0,3.8494935,-0.26613313,7.238857,5.0906057,1.6663924,8.420822,1.2944509,7.0714865,5.9656124,4.3234773,2.9777064,2.166767,10.263286,6.487302,1.6172408
840,44082,##evi,,,0,0,0,0,0,0,0,4.098281,5.0303383,8.132108,4.4195213,10.338167,2.7766118,6.0187454,1.3592774,4.0262356,0.44762352,5.2036395,4.7168565,10.047455,6.323123,0.13861859
840,30434,##table,,,0,0,0,0,1,0,0,-1.9115956,-0.19487184,4.5535755,5.312499,1.930282,-0.78703326,7.4057293,3.9093473,7.713301,6.0313373,5.5767026,3.6900036,6.048132,2.5320816,5.3838725
840,193,y,,,0,0,0,1,1,0,0,4.5132337,5.8102183,6.951056,-0.84511214,10.559352,1.9957529,-0.40486136,-1.9171672,4.996268,5.8602834,4.406707,1.4835312,1.5395399,2.0171995,3.5956473
840,56331,ef,,,0,0,0,1,0,0,0,1.9157385,5.4578323,3.8897493,8.353356,3.53266,7.0593104,3.8663764,3.7423387,4.7724366,4.5646935,5.0614324,3.6403458,5.4411325,0.6749045,6.3564467
840,49684,##iciente,,,0,0,0,0,1,0,0,3.771593,4.882325,4.742839,7.355189,3.8150682,6.7542877,4.835981,5.1679144,4.0986924,5.43097,5.276259,3.570274,3.6361017,2.6862082,6.3002734
840,10104,de,,,0,0,0,1,1,0,0,10.910294,0.9933773,7.8256316,6.934971,3.9559546,1.9533892,10.043239,1.2294044,7.486133,7.439539,8.012451,3.06551,3.9103959,4.4535637,5.1376243
840,10153,una,,,0,0,0,1,1,0,0,6.4093437,1.7812368,1.9773138,13.464968,4.756577,8.1086235,2.3801582,1.8853307,3.1506672,2.3078544,3.9242277,7.282346,3.0429375,4.8952374,1.4571021
840,11185,serie,,,0,0,0,1,1,0,0,1.4601183,5.470541,3.9026663,8.374472,3.9261918,6.958347,3.81675,3.6970768,4.5530977,4.0401697,4.861703,4.302441,5.4550843,1.4414225,6.2255597
840,10104,de,,,0,0,0,1,1,0,0,10.952649,0.79416835,7.9339714,7.0354605,4.0965505,1.8857491,10.012915,0.90669817,7.4018464,7.376882,7.9156995,3.1947644,3.9808462,4.4649987,5.0513034
840,56514,factores,,,0,0,0,1,1,0,0,2.6558337,5.461819,4.061593,7.8212466,4.0098295,6.438561,3.3468575,3.8504045,4.9459267,4.3548307,5.1103287,4.9647546,5.1251874,2.5040834,6.4265537
840,10121,que,,,0,0,0,1,1,0,0,1.3451966,10.335207,7.3479147,3.1300344,8.632394,-1.3486499,4.1598406,1.451188,5.0426145,2.6112764,-3.0363398,7.879881,6.878622,4.255216,4.016502
840,62621,hacía,,,0,0,0,1,0,0,0,7.187463,1.5307947,9.037272,5.2727003,1.4210762,3.2122197,1.4195008,-0.34354043,8.642249,4.717351,3.2870042,1.7405856,3.0871172,4.2106857,5.405978
840,10115,##n,,,0,0,0,0,1,0,0,4.7226887,0.7814222,4.051372,2.5614252,9.153302,5.581824,6.1531243,4.3303175,4.3985567,4.5138755,2.2424548,5.13131,4.942918,8.48613,3.234932
840,52781,fácil,,,0,0,0,1,1,0,0,3.6837473,4.903685,4.838597,7.3636675,3.8877795,6.6656294,4.8359666,4.991841,4.231344,5.2826157,5.2132053,3.6350994,3.7479157,2.5825672,6.1419883
840,10198,su,,,0,0,0,1,1,0,0,0.29419896,3.911085,2.735077,8.150638,6.0884237,4.044341,4.533003,3.9040089,7.384395,10.331111,-1.365125,5.3751917,5.479609,0.5212925,11.40989
840,11926,vida,,.,0,0,1,1,1,0,3,2.3058953,4.8841624,3.8236613,8.458369,3.8931072,5.9816804,3.9760752,3.2946188,4.7323956,4.011542,4.8140364,5.504227,6.063225,2.8644755,5.269186
841,29291,ahora,,,1,1,0,1,1,0,0,1.5554295,-0.28175467,9.496692,4.0538206,6.807746,6.5230575,9.430102,6.4428363,2.4288793,1.0303879,4.059567,8.755432,10.200137,3.9538984,2.2906919
841,10141,le,,,0,0,0,1,1,0,0,3.8007739,-0.82166827,5.2534738,3.383719,2.3398209,7.4681625,7.1673446,-0.20136887,2.6039429,2.4191256,7.9536395,10.020794,2.269684,-0.9606227,2.2466319
841,22606,pare,,,0,0,0,1,0,0,0,7.748777,1.7768537,2.5222483,9.400118,5.6452036,-2.844227,4.587108,1.7299336,2.5938532,-1.6997405,1.6653374,3.8733754,1.6721214,5.274904,6.445301
841,28047,##cía,,,0,0,0,0,1,0,0,7.1851926,2.5268664,6.904432,3.4684918,5.815436,4.679326,8.396062,5.621216,2.604561,2.3658633,1.4552994,6.3558617,6.88147,0.18717216,8.024747
841,16694,otro,,,0,0,0,1,1,0,0,6.681251,8.996358,-1.4750632,3.9179451,5.3740687,11.13706,11.717293,-0.7097338,4.331281,2.900991,1.0914795,0.65983313,4.36039,3.3429353,4.1391635
841,24151,hombre,,.,0,0,1,1,1,0,3,4.326398,6.720606,5.6230044,2.6963067,10.218356,7.872814,10.07944,2.9182673,7.5093493,5.6078725,4.1383195,3.7250705,0.27367684,4.5211596,1.0416678
842,54866,salió,,,1,1,0,1,1,0,0,3.4941418,4.784472,4.932304,6.661428,5.1033697,4.669526,6.327176,3.0089004,4.9946456,4.5111856,4.6600943,3.8044937,4.6064095,2.1782835,5.223362
842,10127,del,,,0,0,0,1,1,0,0,-0.2843021,1.5736879,8.688832,1.8680357,2.497201,2.4663885,2.2235894,1.8435199,-1.9034331,3.5605714,2.5552151,5.9798846,0.1662474,2.585109,1.5834337
842,15688,ba,,,0,0,0,1,0,0,0,10.345712,0.64461905,7.845459,7.128195,4.0830708,2.1682673,9.994335,1.2736334,7.539681,7.1525145,7.750703,3.5476983,3.9858263,4.492211,5.26197
842,14652,##ño,,,0,0,0,0,1,0,0,6.9289994,0.5309726,5.3673267,10.827199,12.431381,4.5152874,3.1403952,1.0229131,3.533543,9.773241,5.21898,7.5240664,12.161379,5.7437468,3.1155105
842,193,y,,,0,0,0,1,1,0,0,4.3934145,5.8878508,6.980692,-1.0055007,10.349734,2.0735438,-0.34713152,-1.9947095,4.917872,5.953143,4.5627575,1.5718025,1.487477,1.9642653,3.6171079
842,10553,fue,,,0,0,0,1,1,0,0,1.988495,4.4583225,4.7551475,6.2867293,4.7333727,6.6082754,8.847818,7.666148,-1.5479181,4.971896,6.2697806,5.367778,5.8814588,5.5358458,3.6231933
842,10164,al,,,0,0,0,1,1,0,0,-4.8816166,8.920766,3.016188,2.6371758,6.8721256,4.918569,7.1914783,6.900305,0.32970247,3.2487314,5.712322,8.024873,6.552456,5.3333735,2.1366253
842,10196,es,,,0,0,0,1,0,0,0,5.1125937,5.2159486,6.277199,3.739618,12.455135,4.902708,5.024197,3.2039437,6.510913,0.7086457,3.6852853,3.9190862,6.353997,-2.5185707,11.238244
842,11355,##pe,,,0,0,0,0,0,0,0,4.378847,1.9678675,2.3237987,4.728569,7.2739534,2.6570356,4.31532,1.6811692,3.2169707,3.3891373,5.882568,2.69373,4.045494,3.238575,6.3612123
842,11039,##jo,,.,0,0,1,0,1,0,3,-0.034238186,2.9666686,2.377589,2.9481351,7.4850583,6.2857823,4.752122,3.1435297,4.353245,3.662314,4.439665,4.737342,1.098035,3.4689837,4.719697
843,15808,mientras,,,1,1,0,1,1,0,0,4.2700834,7.5027375,9.502185,5.7793803,7.017956,5.9710517,4.5155544,6.503972,8.188634,-2.8315687,4.997262,7.7415466,4.6034794,8.002357,6.5370264
843,10126,se,,,0,0,0,1,1,0,0,3.6013186,10.63392,7.497858,5.9072123,-1.440272,2.9533002,3.0047495,3.3012516,1.4832141,2.4205163,3.6887293,6.402513,0.17875454,1.6140078,8.702674
843,10266,em,,,0,0,0,1,0,0,0,1.8145307,2.1525793,11.118584,9.854861,8.798427,6.9255004,11.543063,1.2915374,3.651904,6.29189,1.4512882,8.396961,5.457291,7.1191826,6.4501452
843,28924,##pol,,,0,0,0,0,0,0,0,5.995778,0.45666593,3.5335512,5.6900406,7.5541797,3.6829906,2.6867719,1.1056536,2.0565572,3.1338818,4.0323358,1.936828,4.65505,2.9348023,5.5665965
843,93870,##vab,,,0,0,0,0,0,0,0,3.2572622,4.9641614,6.434095,6.3592973,3.8651547,4.915172,6.217594,3.1712751,4.634788,3.478279,5.1954136,4.2210994,4.799571,1.9534341,5.146454
843,10113,##a,,,0,0,0,0,1,0,0,1.5285783,-0.07268726,3.765249,1.4687437,10.856697,2.4413068,3.391271,2.9069633,7.118793,3.2583458,2.3678114,5.3548007,4.6894336,7.3080316,5.231958
843,10109,la,,,0,0,0,1,1,0,0,8.464868,6.163034,6.1528215,1.7047617,1.4628221,8.459495,6.2042675,9.248958,10.104375,3.1594443,4.6863847,7.8944106,4.831172,4.6608152,-0.31012172
843,15903,cara,,",",0,0,0,1,1,0,4,2.2674398,2.312857,9.838508,0.5230656,8.634691,8.826856,5.1416235,0.14854768,1.6347995,6.857736,4.3744793,3.64358,3.7760103,-1.4477007,5.162534
843,10125,el,,,0,0,0,1,1,0,0,-0.18625164,12.322699,2.9503906,6.7777586,12.502953,4.9539094,6.778997,5.928683,2.4242117,3.556758,6.00845,11.533196,5.702689,5.49039,6.509647
843,24151,hombre,,,0,0,0,1,1,0,0,4.3240113,6.7181726,5.620617,2.6939838,10.220677,7.8704133,10.081753,2.915879,7.5069804,5.6054864,4.140689,3.7274249,0.27134466,4.5187826,1.0393142
843,12042,seg,,,0,0,0,1,0,0,0,0.9803874,3.813065,3.7405193,4.016135,1.6568959,3.4936109,6.379676,1.7532485,7.1582923,6.6817026,8.110671,5.679371,6.902102,3.3152297,1.6461887
843,67410,##uía,,,0,0,0,0,1,0,0,7.7380524,3.0782218,2.4501965,3.4334486,6.027416,8.495589,7.083241,3.8370926,0.9839422,1.1975644,7.1919985,3.7983394,6.1496453,4.0494385,2.941113
843,51259,mira,,,0,0,0,1,0,0,0,2.0734956,2.3477528,9.807804,0.40327516,8.800807,9.019109,5.136358,0.09735424,1.6350452,6.819864,4.2975163,3.7601578,3.9093907,-1.5879374,5.151546
843,10605,##ndo,,,0,0,0,0,1,0,0,2.716552,5.8759274,4.3575315,5.589663,3.8351414,6.0540457,9.678529,5.411685,-1.7250866,4.8465333,6.042676,3.755724,5.221163,5.801425,6.2488475
843,10183,por,,,0,0,0,1,1,0,0,2.2071738,5.4861474,-0.8030326,5.167681,4.9642286,10.869413,6.0425982,0.88989115,5.012641,5.790257,9.598822,4.6645117,7.6770616,11.432093,4.8774047
843,10109,la,,,0,0,0,1,1,0,0,8.440118,6.1133084,6.1474576,1.617541,1.468062,8.486424,6.3202505,9.259606,10.082623,3.1719563,4.6688876,7.8222265,4.766901,4.6921086,-0.337242
843,40109,venta,,,0,0,0,1,0,0,0,2.9064858,5.009794,5.7810035,6.8687387,3.9985003,5.452119,5.3555946,2.9627047,4.839105,3.836702,5.071486,4.352465,5.320109,1.9361678,5.2484245
843,10219,##na,,.,0,0,1,0,1,0,3,1.6816126,-0.30887625,3.8811717,1.40604,10.857647,2.014885,3.5268586,3.1968317,7.0336432,3.357473,2.5374658,5.537148,5.0196757,7.5049114,4.993527
844,12368,cuando,,,1,1,0,1,1,0,0,0.68093807,5.9566555,1.3871763,3.2630424,6.387482,0.9444023,7.204179,8.630386,-0.25434974,-0.47145945,5.9443636,8.40531,2.2557242,4.808838,4.6333294
844,10285,las,,,0,0,0,1,1,0,0,4.8569784,3.5365257,7.2703376,11.056395,6.8400784,1.0104985,7.9887767,2.3498778,-0.75724095,2.003765,6.0004215,0.77073133,7.9377246,0.21153463,8.272241
844,30357,famosa,,,0,0,0,1,0,0,0,2.404651,5.2985306,4.0079865,8.087736,4.1094747,6.5503974,3.8760362,3.979654,4.7416534,4.3267827,4.8234425,4.663604,5.100485,2.082418,6.016931
844,10107,##s,,,0,0,0,0,1,0,0,2.9556596,4.5249753,4.304635,4.6353135,5.2298193,4.7031326,7.170018,3.2898598,13.243435,4.1732607,4.0303087,-0.4234946,6.3827143,9.3191595,8.163353
844,104303,pelea,,,0,0,0,1,0,0,0,1.5324892,5.4144864,3.976214,8.415936,3.9173553,6.9024467,3.7912867,3.6079435,4.6313014,4.037291,4.9542584,4.32299,5.524167,1.4375206,6.200861
844,10107,##s,,,0,0,0,0,1,0,0,2.8579624,4.570443,4.2956166,4.538773,5.3028474,4.684127,7.2747207,3.3077636,13.273315,4.0949345,3.9159641,-0.4674478,6.4718227,9.299336,8.204618
844,10104,de,,,0,0,0,1,1,0,0,11.03173,0.7077532,7.970101,7.1041164,3.9780078,1.7839888,10.188542,1.1715186,7.4781137,7.4191637,8.035419,3.1272488,3.9206295,4.472005,5.0503416
844,91905,conservador,,,0,0,0,1,0,0,0,2.450621,5.303373,4.183579,8.365534,4.2683177,6.1621537,3.7750685,3.4025586,5.144929,4.0791335,4.5965204,4.60819,5.8382397,1.8716403,5.8305974
844,10171,##es,,,0,0,0,0,1,0,0,-0.41818592,2.7808855,4.2173038,4.5272455,9.462295,6.418446,4.257179,6.975718,8.634222,7.6137953,0.96408355,7.9337835,6.882404,8.977171,2.7900133
844,193,y,,,0,0,0,1,1,0,0,4.555247,5.7808,6.9676294,-0.75593734,10.614522,2.0916827,-0.3794132,-1.9213737,5.031764,5.903772,4.4246497,1.4840761,1.5707024,2.0190434,3.6222527
844,67468,liberale,,,0,0,0,1,0,0,0,2.4777002,5.27521,4.170243,8.320067,4.2484264,6.11815,3.7641327,3.3555179,5.1311717,4.0627236,4.599627,4.648377,5.847786,1.9201254,5.828693
844,10107,##s,,.,0,0,1,0,1,0,3,2.8311138,4.5869226,4.3681307,4.5526733,5.332015,4.651729,7.2633877,3.2407238,13.328335,4.1178765,3.9182305,-0.4522803,6.52347,9.3803835,8.220182
845,13672,yo,,,1,1,0,1,1,0,0,5.284386,4.7875304,1.5337336,-0.99939156,1.7391505,4.7168684,-1.518702,-0.4298151,5.0091786,9.752635,5.7140317,6.247428,6.963719,4.889301,9.286022
845,16720,entonces,,,0,0,0,1,1,0,0,10.425247,10.108516,3.0963886,1.3307214,11.237748,-0.106430806,5.1461177,1.0889682,7.421681,3.6743903,6.190605,5.1228695,2.0771604,5.3395424,2.9459352
845,11535,juga,,,0,0,0,1,0,0,0,-0.3573116,8.489154,0.101136565,3.658061,8.678651,6.1943483,9.636163,1.5580626,-0.40456435,-0.6029097,6.710737,7.0993366,6.8899045,1.6317647,1.1174883
845,10537,##ba,,,0,0,0,0,1,0,0,3.4553552,-0.39767873,10.464756,10.299443,7.027796,9.498638,1.2115748,4.714712,3.1318305,7.220319,4.3007817,4.0933495,3.579786,7.530829,7.856397
845,11904,pelo,,,0,0,0,1,0,0,0,2.2392175,5.512545,-0.7968581,5.1660824,4.9339643,10.839912,6.014188,0.91765606,5.0148873,5.7783227,9.570082,4.6704,7.70317,11.409776,4.8904557
845,10213,##ta,,,0,0,0,0,1,0,0,1.3769819,-0.05925744,3.902213,1.6412238,10.414012,2.5165167,3.5789926,3.1757956,7.275133,3.0329347,2.6318731,5.2566295,4.765634,7.4394946,5.4089255
845,10110,en,,,0,0,0,1,1,0,0,6.7567186,8.514071,7.501084,5.348969,12.567051,5.40514,4.262075,9.672185,8.395609,5.6519413,7.417741,5.4307346,7.0128694,5.8411703,1.3080873
845,10125,el,,,0,0,0,1,1,0,0,-0.25784498,12.28228,2.8657615,6.806512,12.575983,4.8717284,6.79111,6.014626,2.406138,3.5934503,6.1210356,11.479803,5.7417016,5.581716,6.4686117
845,27298,antiguo,,,0,0,0,1,1,0,0,2.2948806,5.4252944,3.837385,8.130095,4.1089807,6.774529,3.6445625,4.0721054,4.758183,4.2720137,4.840074,4.5237675,5.065713,1.9342207,6.1994095
845,10164,al,,,1,0,0,1,0,0,0,-4.767047,8.808613,3.1088815,2.6377504,6.8847775,5.021818,7.1426706,6.933481,0.41080648,3.3545563,5.7673078,8.099059,6.4812875,5.38639,2.2043362
845,101480,##mend,,,1,0,0,0,0,0,0,4.417905,4.5367455,4.403417,7.119276,3.248468,7.6597395,4.711061,5.8223124,3.3584726,7.115495,5.9154134,2.7016032,3.0464535,3.325151,7.829144
845,27458,##ares,,.,1,0,1,0,1,0,3,2.738581,6.5225,3.6450686,10.133128,9.024025,4.456758,2.9115903,1.7097348,7.2789283,12.040965,8.261782,3.9439504,5.837293,7.6588483,0.8589228
846,13672,yo,,,1,1,0,1,1,0,0,5.2528496,4.7547994,1.5006405,-1.0330722,1.7060229,4.7528725,-1.5520605,-0.39676088,4.975649,9.786026,5.7065535,6.2834682,6.9306655,4.922362,9.251944
846,10141,le,,,0,0,0,1,1,0,0,3.8011482,-0.80332464,5.2817717,3.4042242,2.3591845,7.451088,7.1272135,-0.23457362,2.5751615,2.439858,7.932966,10.03604,2.285697,-0.9768105,2.227629
846,11519,bat,,,0,0,0,1,0,0,0,10.308983,0.6314298,7.843024,7.1366305,4.0798235,2.185388,9.98273,1.2882292,7.545417,7.1428666,7.73796,3.5661108,3.9860013,4.4940596,5.274536
846,10112,##e,,,0,0,0,0,0,0,0,4.0591965,4.9978952,8.19501,4.4727235,10.453578,2.7338133,6.0897293,1.2440374,4.085048,0.33650893,5.2631607,4.6029944,10.183227,6.4345727,0.023604155
846,10333,##é,,,0,0,0,0,1,0,0,6.73333,1.5540229,5.648145,5.0434713,5.989969,2.04068,-1.0478647,4.990167,1.5808712,0.7245203,3.6081507,8.14687,8.373149,8.308533,8.903533
846,10153,una,,,0,0,0,1,1,0,0,6.358717,1.6913503,1.9295918,13.512425,4.7388506,8.123315,2.4374723,1.8342253,3.2372842,2.2129169,3.9952083,7.2366967,2.988211,4.81165,1.4743203
846,11675,vez,,,0,0,0,1,1,0,0,5.271478,5.0708885,7.4289765,0.64491826,10.219363,4.1227307,9.033397,1.5433831,12.749013,4.361074,5.888285,6.352662,5.171238,8.811842,8.097393
846,10119,un,,,0,0,0,1,1,0,0,-0.5841587,10.743237,1.5908446,6.865337,7.885105,8.861168,9.28853,6.2658434,-0.9944366,4.5771966,3.3021266,7.574992,6.0940933,7.7170734,5.8482776
846,12541,jo,,,0,0,0,1,0,0,0,-0.033290412,2.9688437,2.3771715,2.9495974,7.4848957,6.286372,4.751336,3.1420553,4.354326,3.6616638,4.4384255,4.7384253,1.1002733,3.4683204,4.7213097
846,10115,##n,,,0,0,0,0,0,0,0,4.693846,0.7783444,4.0350847,2.5170374,9.164412,5.5406523,6.126939,4.344518,4.410096,4.475553,2.2147233,5.1072507,4.9732203,8.448745,3.2844105
846,34640,##rón,,,0,0,0,0,1,0,0,6.4950013,2.0342946,8.57709,8.243023,1.9955127,2.0161052,2.0878432,-0.27821034,7.4466186,5.326705,-0.517036,1.3927442,6.473911,3.1840641,2.1276577
846,10164,al,,,0,0,0,1,1,0,0,-4.8388257,8.849374,3.05617,2.6797018,6.935329,4.961762,7.1719637,6.9004025,0.41301134,3.2882261,5.720767,8.082303,6.530203,5.3525357,2.1485612
846,11432,gran,,,0,0,0,1,1,0,0,2.6808445,5.2610083,3.9197092,8.275146,3.8280375,6.8778377,3.7901733,4.6677456,4.5451365,4.609696,4.9582844,4.6381426,4.568818,2.1402488,6.279604
846,64325,ado,,,1,0,0,1,0,0,0,8.091152,5.0729437,3.1167133,7.238098,-1.7960353,5.0732665,5.3528137,2.0223064,2.6948152,5.556482,1.4853197,7.405194,9.051327,4.85483,1.4834753
846,35173,##lf,,,1,0,0,0,0,0,0,4.4635305,1.1117771,6.8709054,3.3026943,8.064302,3.619016,0.147525,5.4397573,0.95287997,5.200562,2.4925299,5.4136896,6.703156,6.0659394,6.6032543
846,10133,##o,,,1,0,0,0,1,0,0,3.983847,5.148543,7.43114,6.089348,4.565247,7.458791,1.4985492,8.738516,3.2044137,4.546379,9.965535,9.8590145,10.468668,0.65549326,6.956432
846,14657,lu,,,1,0,0,1,0,0,0,8.315915,6.18171,6.2033257,1.4859316,1.6467179,8.427501,6.263891,9.408737,10.035857,3.0860329,4.62038,7.955427,4.842479,4.4863176,-0.33459416
846,11189,##que,,.,1,0,1,0,1,0,3,0.734718,1.7791517,1.949979,1.8345785,9.661479,2.8330095,6.228013,5.3115287,3.9298992,3.5426395,3.3605537,5.9981537,4.0102816,5.3375163,3.8865943
847,17847,hizo,,,1,1,0,1,1,0,0,7.118638,1.601474,9.057252,5.2533216,1.4969906,3.1518025,1.4981211,-0.40256578,8.566392,4.7865863,3.2295513,1.8174644,3.0303397,4.199491,5.3792243
847,10153,una,,,0,0,0,1,1,0,0,6.3896966,1.7573657,1.9557484,13.483748,4.745072,8.107429,2.3988955,1.8690315,3.172238,2.2860582,3.9472091,7.273446,3.0246503,4.868982,1.4563482
847,63351,paus,,,0,0,0,1,0,0,0,6.0007067,-1.150633,7.029351,6.607354,3.1777701,2.4169025,10.254116,4.5856695,9.686807,4.5513387,4.679552,6.719921,5.6468415,5.2483807,6.433924
847,10113,##a,,,0,0,0,0,1,0,0,1.605854,-0.11411236,3.7935686,1.4649667,10.787275,2.3961587,3.4617095,2.9917219,7.0794487,3.267924,2.4440784,5.4144807,4.7655005,7.3657064,5.1708508
847,193,y,,,0,0,0,1,1,0,0,4.3903165,5.8257875,6.8895264,-0.9188528,10.497119,2.0033858,-0.41791347,-1.9374123,5.0774045,6.0378065,4.4465237,1.6528447,1.5230789,1.9566145,3.7120059
847,10312,son,,,0,0,0,1,0,0,0,-3.3378193,5.056651,6.6418166,2.874901,8.497511,5.469776,9.832895,4.9955335,1.0977068,4.924149,6.637585,5.6997447,11.161641,4.8312564,1.2376223
847,47180,##rió,,.,0,0,1,0,1,0,3,-0.48942763,3.1860065,7.3731346,5.263378,3.4005558,0.904406,0.64050204,9.117486,3.431788,1.2021773,9.573571,6.624642,3.212669,3.5265253,2.2800016
848,12758,había,,,1,1,0,1,1,0,0,6.4844265,9.135669,0.41150862,2.4804301,2.361186,5.1514993,0.80253905,0.71847713,8.220471,4.132164,1.9547541,1.5469488,0.11158857,3.7645192,5.703109
848,10119,un,,,0,0,0,1,1,0,0,-0.53102845,10.724647,1.5888172,6.874688,7.943699,8.863084,9.313122,6.20512,-1.0065863,4.5790067,3.2589197,7.5240135,6.084065,7.748489,5.797318
848,10554,ne,,,0,0,0,1,0,0,0,3.4211335,10.606381,7.512116,6.105616,-1.4256526,3.1494813,3.046769,3.3568058,1.7013015,2.4338355,3.5899217,6.270359,0.24876826,1.5313432,8.787223
848,59497,##gri,,,0,0,0,0,0,0,0,3.7202084,3.3481584,7.227144,6.0204515,4.1312885,3.717385,2.7296736,-0.18451235,8.692384,6.309826,3.509194,6.2223654,6.4540935,3.844222,1.600401
848,10340,##to,,,0,0,0,0,1,0,0,4.5613728,6.7970047,-0.09965578,8.5870075,3.125851,5.3449106,2.9092593,3.5174563,10.982085,6.093309,6.129524,8.418489,5.940534,5.3763094,4.2977457
848,13436,muy,,,0,0,0,1,1,0,0,4.4180827,4.5371428,4.40074,7.11962,3.248515,7.6589427,4.7089233,5.8266854,3.3541784,7.1172595,5.9193544,2.7005508,3.0455616,3.329194,7.83061
848,48056,ref,,,0,0,0,1,0,0,0,7.73324,1.7559758,2.4409802,9.484953,5.7392316,-2.7591646,4.6105156,1.810084,2.4962633,-1.6946632,1.7564979,3.7761898,1.5718167,5.3753886,6.4866257
848,27773,##isto,,,0,0,0,0,0,0,0,1.2285336,0.047392327,3.990207,1.686586,10.243523,2.561584,3.751393,3.256282,7.2427316,3.0074325,2.6917148,5.2594113,4.7831273,7.3337235,5.4316773
848,10815,##ler,,,0,0,0,0,0,0,0,4.5069456,1.1521732,6.614771,3.3529449,8.040566,3.6727636,-0.06980829,5.3208036,0.8220573,5.379908,2.3385038,5.2026176,6.601309,5.948703,7.1900525
848,10133,##o,,,0,0,0,0,1,0,0,3.9907646,5.1359606,7.437862,6.0988827,4.581345,7.4556284,1.4846281,8.746502,3.201016,4.5251265,9.968718,9.855005,10.469029,0.63928986,6.9564023
848,10121,que,,,0,0,0,1,1,0,0,1.3789816,10.34436,7.3781357,3.0699942,8.498199,-1.3813806,4.0830903,1.3630695,5.238772,2.6576388,-2.8621643,7.9474773,6.9354577,4.3953505,4.0475698
848,11535,juga,,,0,0,0,1,0,0,0,-0.35133314,8.483195,0.107101314,3.6640234,8.684634,6.200327,9.64212,1.5640423,-0.39859387,-0.59694,6.704766,7.0933695,6.883933,1.6377283,1.1234566
848,10537,##ba,,,0,0,0,0,1,0,0,3.5023358,-0.38427588,10.489218,10.284849,7.0494285,9.484196,1.2530146,4.7367253,3.095976,7.2056313,4.2585297,4.135266,3.5251043,7.5332212,7.884092
848,10109,la,,,0,0,0,1,1,0,0,8.357786,6.2376847,6.202497,1.52329,1.5685451,8.44196,6.303544,9.311256,10.1140175,3.2058501,4.583481,7.8297796,4.840298,4.5636086,-0.31104466
848,11876,primera,,,0,0,0,1,1,0,0,1.536872,5.1997447,3.349617,8.543361,4.1431828,6.9870157,3.8600824,4.2312574,4.531161,4.3237133,5.3339,5.0317917,5.484242,1.9682219,5.8588285
848,11404,base,,,0,0,0,1,1,0,0,10.941012,0.852172,7.9345093,7.070012,4.0101323,1.9079932,10.123194,1.0969424,7.485093,7.350233,7.9418106,3.2073328,3.9407718,4.525824,5.148065
848,10110,en,,,0,0,0,1,1,0,0,6.720073,8.4230385,7.563757,5.2652326,12.586187,5.505783,4.3464274,9.783601,8.512549,5.656423,7.2632113,5.3516264,7.0130334,5.754956,1.40557
848,10125,el,,,0,0,0,1,1,0,0,-0.24827006,12.335453,2.888809,6.7314568,12.486685,4.947722,6.823303,5.958996,2.3942182,3.511577,6.035676,11.488785,5.767658,5.5751657,6.5354757
848,13670,equipo,,,0,0,0,1,1,0,0,2.3328097,5.090238,4.476609,7.924784,3.9995177,5.98705,4.033889,3.046656,4.9131713,4.104428,4.8458347,4.78476,5.845522,1.9893826,5.8672953
848,10127,del,,,0,0,0,1,1,0,0,-0.31180573,1.6331633,8.612891,1.9240097,2.4769685,2.5083919,2.1745875,1.920459,-1.8356522,3.5273368,2.572861,5.950176,0.11077384,2.6063998,1.6477333
848,24538,mari,,,1,0,0,1,0,0,0,10.901772,0.7418,7.837273,7.1525726,4.050852,1.9641204,10.064858,1.1345845,7.538611,7.272034,8.02129,3.3849268,4.1152706,4.4250216,5.183924
848,11631,##ana,,,1,0,0,0,0,0,0,4.664607,0.59360874,3.936639,2.5066755,9.079796,5.427192,5.9694967,4.2076416,4.4622135,4.6006193,2.02963,5.216885,5.0629864,8.346625,3.2723205
