instancia_id,token_id,token,punt_inicial,punt_final,capitalización,indice_oracion,i_punt_inicial,i_punt_final,i_puntuacion,dim_red_0,dim_red_1,dim_red_2,dim_red_3,dim_red_4
83,10911,me,,,0,25,0,0,0,6.193372,-15.116501,10.511156,-1.7243227,-1.2196268
83,10406,lo,,,0,26,0,0,0,12.677935,9.01316,-5.3799615,-3.6641684,8.682057
83,98972,hubiera,,,0,27,0,0,0,5.0069857,1.3980188,5.598976,3.291795,1.6505129
83,10211,im,,,0,28,0,0,0,-3.650107,15.617655,9.077903,-7.581911,2.7646704
83,36101,##puesto,,,0,29,0,0,0,8.381156,0.9980667,5.2542825,3.0760684,0.4643226
83,10125,el,,,0,30,0,0,0,5.9777207,22.685555,9.712052,3.2485259,4.62256
83,11965,estado,,",",1,31,0,4,4,7.0207067,2.2580974,6.617295,4.569288,1.8312682
83,10109,la,,,0,32,0,0,0,13.213872,9.002251,-6.0762424,-3.644787,8.514199
83,12431,provincia,,,1,33,0,0,0,7.418908,2.067045,6.7092423,4.5434337,1.8812404
83,183,o,,,0,34,0,0,0,7.8150644,-3.2589488,22.592842,9.807019,16.719538
83,10125,el,,,0,35,0,0,0,5.90605,22.797129,9.711449,3.2535644,4.599709
83,14059,municipio,,.,1,36,0,3,3,7.4593744,2.236308,6.789169,4.656292,1.7321789
84,10125,el,,,1,0,0,0,0,5.9465513,22.690466,9.737614,3.158624,4.621874
84,14184,día,,,0,1,0,0,0,6.801687,2.7336032,6.0834,5.240539,1.2395705
84,10104,de,,,0,2,0,0,0,3.216758,-8.891548,32.543198,-7.0932164,4.6404757
84,10109,la,,,0,3,0,0,0,12.876847,9.021048,-5.6474943,-3.6829715,8.627037
84,39395,llegada,,,0,4,0,0,0,6.4219275,1.3745059,5.6441736,4.1999807,1.808771
84,10104,de,,,0,5,0,0,0,3.6047583,-9.386998,32.902023,-7.050811,4.5351744
84,12606,mis,,,0,6,0,0,0,6.039077,-15.21647,10.652754,-1.8349686,-1.214351
84,26506,hu,,,0,7,0,0,0,13.210557,9.076621,-6.083538,-3.7332883,8.596184
84,11042,##és,,,0,8,0,0,0,-0.5884997,5.3475685,6.842411,14.103879,5.9864054
84,16898,##ped,,,0,9,0,0,0,-1.7875913,5.9967504,7.432067,14.758036,6.718184
84,10171,##es,,,0,10,0,0,0,-4.6798334,4.7291894,12.366007,14.607498,6.953195
84,11005,fu,,,0,11,0,0,0,5.3347235,1.9813707,5.715502,3.994266,1.8668133
84,75086,##imos,,,0,12,0,0,0,-5.352815,6.441937,3.2889957,14.212438,4.6530113
84,169,a,,,0,13,0,0,0,8.0020685,-3.4049873,22.53402,9.953146,16.947773
84,183,o,,,0,14,0,0,0,7.834082,-3.2775717,22.591755,9.825697,16.738428
84,26179,##ír,,,0,15,0,0,0,-0.55522305,5.2991734,6.8667564,14.134701,5.969865
84,13142,música,,,0,16,0,0,0,6.9595647,1.6825035,6.331081,4.0057607,1.434297
84,169,a,,,0,17,0,0,0,7.9300275,-3.363199,22.512068,9.911349,16.865168
84,10109,la,,,0,18,0,0,0,13.189241,9.0377655,-6.0638585,-3.6631787,8.578774
84,19657,plaza,,,0,19,0,0,0,7.4141607,1.7142845,6.5601625,4.706378,1.864273
84,11652,principal,,.,0,20,0,3,3,2.3582237,-1.7357749,4.268349,-3.3464112,5.6794195
85,10109,la,,,1,0,0,0,0,13.148178,9.030876,-6.004635,-3.6916394,8.549265
85,29190,noche,,,0,1,0,0,0,8.13417,0.3346644,6.288467,4.4595037,3.0114057
85,14645,estaba,,,0,2,0,0,0,5.6979723,1.3972151,5.515302,3.0759737,1.3972347
85,13436,muy,,,0,3,0,0,0,7.7170863,2.8326545,6.1369405,2.3423123,0.6573041
85,10493,ser,,,0,4,0,0,0,3.2776492,-9.087097,32.740604,-7.3266087,4.6082354
85,13032,##ena,,",",0,5,0,4,4,-2.5581257,6.7183185,7.986602,16.560097,6.896895
85,29162,cor,,,0,6,0,0,0,5.4921827,-15.610048,10.586468,-1.9321386,-1.4435691
85,15792,##ría,,,0,7,0,0,0,-0.19728161,5.3252616,6.060864,13.28349,5.898293
85,10119,un,,,0,8,0,0,0,8.045435,-0.23098508,0.6647406,4.277655,3.8769097
85,85500,fresco,,,0,9,0,0,0,6.669603,1.957494,5.9321795,3.4011817,1.5611899
85,10127,del,,,0,10,0,0,0,3.580515,-8.725469,32.701733,-6.980191,3.92637
85,84119,##icios,,,0,11,0,0,0,6.606598,2.6973882,6.2016287,5.5989046,1.6787988
85,10133,##o,,",",0,12,0,4,4,-5.304438,6.0748096,4.022772,14.31151,4.8630967
85,10109,la,,,0,13,0,0,0,13.190387,9.029477,-6.0413404,-3.6320872,8.546266
85,12274,banda,,,0,14,0,0,0,6.9944706,1.6677966,6.360614,4.008038,1.3936844
85,14746,militar,,,0,15,0,0,0,7.2025814,2.449323,6.6964765,4.260342,2.1271574
85,90226,toca,,,0,16,0,0,0,6.8872633,1.6338081,6.336981,3.9280298,1.3668295
85,10537,##ba,,,0,17,0,0,0,-1.2992659,5.950955,6.7538967,13.787415,6.374289
85,12028,bien,,,0,18,0,0,0,7.7140017,2.8272262,6.1684685,2.317343,0.63039863
85,193,y,,,0,19,0,0,0,27.914276,12.961934,11.624145,9.52647,7.3065453
85,10125,el,,,0,20,0,0,0,5.9021964,22.764954,9.766174,3.2465127,4.6106067
85,10164,al,,,0,21,0,0,0,15.718283,0.12618522,2.1236777,-7.774363,12.648548
85,10465,##um,,,0,22,0,0,0,-5.4549413,6.151111,3.9034576,14.388422,4.8920083
85,92951,##brado,,,0,23,0,0,0,5.618195,1.1422489,4.798676,4.3691287,2.1742811
85,10411,era,,,0,24,0,0,0,2.7672276,2.6844828,4.8069377,4.711292,2.0223906
85,25797,bastante,,,0,25,0,0,0,7.749414,2.9041505,6.0486007,2.4195886,0.7331539
85,18345,mejor,,,0,26,0,0,0,6.809857,1.0282004,1.7770171,4.024587,9.517478
85,10121,que,,,0,27,0,0,0,8.746561,-9.901128,-8.449795,-0.33136645,3.053004
85,14828,otras,,,0,28,0,0,0,7.5907316,1.9948744,5.032072,3.7804565,2.812357
85,17623,veces,,.,0,29,0,3,3,7.1916466,1.7815957,5.7297153,3.6160939,1.5932845
86,30395,parece,,,1,0,0,0,0,5.772912,1.4866098,5.733679,3.432319,1.8918998
86,10121,que,,,0,1,0,0,0,8.791073,-9.867987,-8.356538,-0.27593768,3.0289106
86,169,a,,,0,2,0,0,0,7.9879956,-3.4322116,22.532158,9.98035,16.95498
86,10182,los,,,0,3,0,0,0,5.4361753,-0.16551608,-0.13054265,1.0711966,17.942379
86,12173,habitantes,,,0,4,0,0,0,7.601337,2.1234255,6.6097913,4.611437,1.9065266
86,10104,de,,,0,5,0,0,0,3.6524692,-9.282037,32.745113,-7.030846,4.5860996
86,10109,la,,,0,6,0,0,0,13.120122,8.914147,-5.9945683,-3.7842793,8.476226
86,12185,capital,,,0,7,0,0,0,7.5700254,1.8136637,6.792289,4.6952395,1.8333784
86,75980,gu,,,0,8,0,0,0,5.6783686,-12.252157,12.278653,-0.92524093,1.0814502
86,10972,##sta,,,0,9,0,0,0,-2.6704795,6.732646,7.7447124,16.572138,6.9320498
86,13436,muy,,,0,10,0,0,0,7.712175,2.8048337,6.177176,2.2749555,0.63740444
86,14445,poco,,,0,11,0,0,0,7.725993,2.851907,6.1468945,2.3344858,0.6523554
86,10125,el,,,0,12,0,0,0,5.9747987,22.68238,9.710079,3.1750898,4.644655
86,105921,pase,,,0,13,0,0,0,2.672111,-7.689354,31.784718,-6.858153,4.769259
86,10133,##o,,.,0,14,0,3,3,-5.3033323,6.01696,4.043766,14.295226,4.916852
87,36584,eso,,,1,0,0,0,0,7.653175,2.5363555,4.755447,2.1911314,3.0002346
87,10411,era,,,0,1,0,0,0,2.760991,2.6910326,4.8002424,4.7179036,2.02909
87,12368,cuando,,,0,2,0,0,0,7.53835,1.7381666,5.4400964,1.5978659,-1.1281663
87,48602,estudi,,,0,3,0,0,0,6.9862094,2.0863159,6.3510394,4.5039983,1.5786611
87,24161,##ába,,,0,4,0,0,0,-0.88921934,5.685757,6.5317636,13.691962,6.171295
87,13386,##mos,,,0,5,0,0,0,-5.4885254,6.4906425,3.3220587,14.357631,4.5614934
87,10110,en,,,0,6,0,0,0,-4.1794324,16.025908,8.812059,-7.4743805,2.8193433
87,10125,el,,,0,7,0,0,0,5.964507,22.777739,9.803334,3.2502103,4.6879497
87,15900,semi,,,1,8,0,0,0,5.723044,-12.29198,12.225838,-0.97856927,1.1421827
87,60199,##nario,,.,1,9,0,3,3,6.583892,1.9843979,6.5577273,4.7202406,1.9617742
88,68448,quiere,¿,,1,0,1,0,1,5.711093,1.4065714,5.8269725,3.630877,2.023791
88,10107,##s,,,1,1,0,0,0,-4.8073974,4.765935,12.475168,14.662644,6.968565
88,10121,que,,,0,2,0,0,0,8.77616,-9.866665,-8.44262,-0.33685568,3.1398916
88,10285,las,,,0,3,0,0,0,6.4411263,-10.215483,-1.1207756,-9.7102,7.4840417
88,47599,señor,,,0,4,0,0,0,7.0755267,1.6588526,7.64108,3.7328126,2.001596
88,10403,##as,,,0,5,0,0,0,-2.5375583,6.610901,7.885354,16.751371,6.9541187
88,193,y,,,0,6,0,0,0,27.861662,13.129752,11.631034,9.655385,7.3785067
88,47599,señor,,,0,7,0,0,0,7.058162,1.6562567,7.624929,3.7152407,1.9924407
88,18491,##itas,,,0,8,0,0,0,-2.549503,6.5449347,7.80102,16.716412,7.0247726
88,10104,de,,,0,9,0,0,0,3.5789573,-8.929494,32.771584,-7.0215917,4.096588
88,25235,hoy,,,0,10,0,0,0,8.150449,2.4622595,5.1085525,3.0181315,0.66298026
88,14572,hag,,,0,11,0,0,0,8.54831,10.196208,7.1009426,0.73891926,2.6745954
88,10206,##an,,,0,12,0,0,0,-2.2306318,6.3727684,8.290008,15.52847,7.012136
88,15046,ese,,,0,13,0,0,0,7.6644216,2.7797666,4.6535435,2.061523,2.9233122
88,33578,camino,,,0,14,0,0,0,7.067067,2.3874288,6.277119,4.91545,1.4472276
88,83708,delante,,,0,15,0,0,0,8.281535,1.8461151,4.7842145,3.558177,0.7532233
88,183,o,,,0,16,0,0,0,7.82649,-3.2680168,22.586002,9.816097,16.736502
88,45386,detrás,,,0,17,0,0,0,8.259361,1.8512698,4.808879,3.5354152,0.7322157
88,10104,de,,,0,18,0,0,0,3.6562595,-9.407447,32.880245,-7.0165243,4.362153
88,10153,una,,,0,19,0,0,0,8.073508,-0.06397983,0.8493925,4.4111867,3.699396
88,13142,música,,,0,20,0,0,0,6.970742,1.6726865,6.3426375,4.0225186,1.415787
88,14746,militar,,?,0,21,0,2,2,7.2031293,2.4550223,6.6879625,4.2342606,2.1575048
89,105238,recuerda,¿,,1,0,1,0,1,5.763722,1.4843106,5.947352,3.4337943,2.3469496
89,10107,##s,,,1,1,0,0,0,-4.823709,4.787946,12.498321,14.68623,6.988094
89,39649,cómo,,,0,2,0,0,0,7.5388865,1.7370927,5.447801,1.5849459,-1.1334598
89,10411,era,,,0,3,0,0,0,2.7372437,2.714749,4.7764115,4.741689,2.0528853
89,11504,esta,,,0,4,0,0,0,7.6544456,2.7577093,4.6679845,2.0851285,2.915492
89,19657,plaza,,,0,5,0,0,0,7.40099,1.7155011,6.549371,4.705748,1.8681055
89,10110,en,,,0,6,0,0,0,-4.2066827,16.087658,8.76611,-7.5631537,2.7247415
89,10125,el,,,0,7,0,0,0,5.880411,22.77957,9.6796255,3.2912228,4.5617313
89,11734,año,,,0,8,0,0,0,6.976144,3.2028434,6.013734,5.7590356,1.0425797
89,10533,40,,?,2,9,0,2,2,3.2129157,-8.448535,31.91669,-6.963179,4.4236546
90,37075,pocos,,,1,0,0,0,0,7.3827043,2.3045166,5.544288,3.6765199,2.2964094
90,11278,años,,,0,1,0,0,0,7.046521,3.250323,6.087065,5.78153,0.9643546
90,12884,después,,,0,2,0,0,0,8.375609,1.8278817,4.7185073,3.5805206,0.6959773
90,10126,se,,,0,3,0,0,0,8.354531,-0.043202557,5.4902406,-11.941826,6.855817
90,10854,cu,,,0,4,0,0,0,5.5821667,-15.682789,10.762563,-2.0394301,-1.4366777
90,32066,##bri,,,0,5,0,0,0,-1.2984719,5.9670243,6.814962,13.706554,6.420746
90,10443,##ó,,,0,6,0,0,0,-0.40291107,5.258481,6.4264984,13.739997,5.9902706
90,10173,con,,,0,7,0,0,0,5.5425773,-15.681914,10.618646,-1.9807359,-1.5844147
90,33264,bald,,,0,8,0,0,0,7.6989036,2.363622,5.5575047,3.0863872,0.9856936
90,39786,##osas,,,0,9,0,0,0,-2.345096,6.1969786,7.5691004,16.457424,7.2044597
90,10110,en,,,0,10,0,0,0,-4.108868,16.086504,8.83114,-7.551834,2.8297682
90,43386,líneas,,,0,11,0,0,0,7.282275,2.1223545,5.648762,4.0253677,2.2828338
90,50558,cruz,,,0,12,0,0,0,6.2460895,1.5724134,5.701184,3.4860027,1.6248375
90,16094,##adas,,",",0,13,0,4,4,-2.3373203,6.228729,7.569909,16.407557,7.1736107
90,10104,de,,,0,14,0,0,0,3.3866596,-9.4461355,32.709427,-7.051486,4.6021323
90,10119,un,,,0,15,0,0,0,8.05278,-0.23278396,0.66244316,4.260246,3.878924
90,18480,metro,,,0,16,0,0,0,3.1999168,-8.331002,31.802088,-6.93817,4.356907
90,10104,de,,,0,17,0,0,0,3.451668,-9.399798,32.89094,-7.0755763,4.637777
90,55307,ancho,,,0,18,0,0,0,7.21569,1.792996,5.927312,3.795054,1.8752067
90,11782,cada,,,0,19,0,0,0,8.032969,-0.05115175,1.104837,4.2083373,3.645083
90,10153,una,,,0,20,0,0,0,8.014574,-0.1567113,0.80238867,4.506342,3.7375789
90,193,y,,,0,21,0,0,0,28.000488,12.955709,11.692119,9.50052,7.305926
90,10121,que,,,0,22,0,0,0,8.828317,-9.798616,-8.426847,-0.30355433,3.0206172
90,46624,deja,,,0,23,0,0,0,5.6871743,1.2645278,5.6682467,3.6323276,1.8667294
90,10537,##ba,,,0,24,0,0,0,-1.2928909,5.94357,6.7633963,13.799763,6.3820057
90,10402,entre,,,0,25,0,0,0,3.4063778,-9.493972,32.63042,-7.382662,4.7591476
90,10294,si,,,0,26,0,0,0,8.27672,0.034378096,5.567998,-12.018718,6.933414
90,64970,cuadrados,,,0,27,0,0,0,7.415931,1.9358145,5.807481,3.865404,2.2165878
90,10266,em,,,0,28,0,0,0,-4.0246983,15.968305,8.968379,-7.519519,2.894664
90,16898,##ped,,,0,29,0,0,0,-1.7880987,5.996809,7.433056,14.758562,6.7180667
90,46032,##rados,,,0,30,0,0,0,-1.7959087,4.5437856,5.6440063,16.629509,6.2780547
90,10173,con,,,0,31,0,0,0,5.5900335,-15.694026,10.577623,-2.0616262,-1.543696
90,73755,chino,,,0,32,0,0,0,6.84503,2.3484027,5.781128,4.0399413,1.8986897
90,10107,##s,,,0,33,0,0,0,-4.7187333,4.822031,12.405002,14.718174,7.010961
90,39065,pequeños,,.,0,34,0,3,3,7.4943857,1.8440741,5.8570204,3.7405596,2.1635299
91,10110,en,,,1,0,0,0,0,-4.198655,16.060263,8.835565,-7.4450374,2.8539786
91,14104,tiempo,,,0,1,0,0,0,7.084531,3.2493393,6.1206555,5.795471,0.96121526
91,10127,del,,,0,2,0,0,0,3.5546181,-8.714699,32.710682,-6.995724,3.9059646
91,11389,general,,,0,3,0,0,0,7.383266,2.5876663,6.876138,4.1914177,2.384577
91,16938,don,,,0,4,0,0,0,5.695844,-15.544734,10.837056,-1.9439329,-1.5117397
91,23005,ju,,,1,5,0,0,0,13.093782,8.885791,-6.126957,-3.5731697,8.684104
91,10206,##an,,,1,6,0,0,0,-2.2118704,6.380478,8.311955,15.528743,6.997105
91,10104,de,,,0,7,0,0,0,3.4986076,-9.398653,32.925083,-6.9695683,4.5803714
91,10109,la,,,0,8,0,0,0,13.091318,8.928702,-5.944943,-3.639035,8.585768
91,89764,pez,,,1,9,0,0,0,6.87563,2.276393,6.250903,4.4896183,1.564616
91,40679,##uela,,,1,10,0,0,0,-0.2878757,5.2847357,6.2055225,13.445597,5.950801
91,10126,se,,,0,11,0,0,0,8.385532,-0.07411323,5.4592586,-11.911044,6.824888
91,40754,leva,,,0,12,0,0,0,5.5898776,-15.501136,10.695968,-1.6832619,-1.0181417
91,59684,##ntó,,,0,13,0,0,0,5.5203815,1.7123507,5.5954776,3.6413639,1.5313935
91,10125,el,,,0,14,0,0,0,5.955693,22.758482,9.783002,3.1503966,4.626622
91,73529,piso,,,0,15,0,0,0,7.044327,1.933456,6.414026,4.4811707,1.4856364
91,169,a,,,0,16,0,0,0,8.052001,-3.494871,22.48837,10.042905,17.003681
91,10109,la,,,0,17,0,0,0,13.235799,9.08154,-6.0063305,-3.6858852,8.557534
91,19886,altura,,,0,18,0,0,0,7.0290375,1.7241142,6.0943236,4.071524,1.6061815
91,10121,que,,,0,19,0,0,0,8.667651,-9.993825,-8.5397,-0.45017353,3.002119
91,25235,hoy,,,0,20,0,0,0,8.138127,2.4681342,5.116291,3.0320296,0.6672457
91,12832,tiene,,,0,21,0,0,0,5.5706377,1.2210703,5.98987,3.6068876,1.9593405
91,10690,sobre,,,0,22,0,0,0,3.3035603,-9.229878,32.975082,-7.256306,4.3059697
91,10285,las,,,0,23,0,0,0,6.407807,-10.182249,-1.0875233,-9.679717,7.5174117
91,50580,calles,,",",0,24,0,4,4,7.3626056,2.029912,5.8806896,4.213052,2.1763442
91,193,y,,,0,25,0,0,0,27.92655,13.124393,11.796819,9.541927,7.29369
91,10126,se,,,0,26,0,0,0,8.406742,-0.095379286,5.4380302,-11.889815,6.803625
91,10173,con,,,0,27,0,0,0,5.53431,-15.624957,10.678494,-2.0474486,-1.5435349
91,42461,##stru,,,0,28,0,0,0,-4.3869147,4.77656,12.07358,14.430397,7.02389
91,58437,##yeron,,,0,29,0,0,0,5.481443,1.9131163,5.6452317,4.0724025,1.8530282
91,10285,las,,,0,30,0,0,0,6.3973136,-10.171651,-1.0769416,-9.669071,7.5278473
91,27168,bala,,,0,31,0,0,0,2.977383,-8.31495,32.073055,-7.019579,4.607675
91,106187,##ustrada,,,0,32,0,0,0,7.026466,1.7162722,5.747749,3.974902,1.972063
91,10107,##s,,",",0,33,0,4,4,-4.888348,4.836913,12.561687,14.657543,7.007799
91,10182,los,,,0,34,0,0,0,5.4694266,-0.19937082,-0.14058526,1.0999281,17.904654
91,21744,asi,,,0,35,0,0,0,5.6081038,-15.707074,10.633019,-2.0034623,-1.5478029
91,42145,##entos,,,0,36,0,0,0,-4.925045,6.5569577,3.5656788,14.376063,4.7605214
91,193,y,,,0,37,0,0,0,27.998535,13.020351,11.783596,9.510783,7.461021
91,34002,demás,,,0,38,0,0,0,7.636136,1.9811671,4.980378,3.7434866,2.8744726
91,15443,obras,,.,0,39,0,3,3,7.0559387,2.259949,6.1291885,4.425768,1.7206651
92,10125,el,,,1,0,0,0,0,5.9601855,22.705332,9.756999,3.159423,4.679204
92,10164,al,,,0,1,0,0,0,15.700293,0.12989447,2.1336954,-7.7575455,12.631481
92,10465,##um,,,0,2,0,0,0,-5.344991,6.0984983,3.9698308,14.371766,4.8958435
92,92951,##brado,,,0,3,0,0,0,5.6221805,1.1360512,4.789669,4.3725767,2.1784801
92,10183,por,,,0,4,0,0,0,8.710448,-0.449154,10.937046,7.777192,-10.157865
92,10125,el,,,0,5,0,0,0,5.954731,22.69883,9.727126,3.186728,4.647898
92,16091,gas,,,0,6,0,0,0,-3.6669178,15.693307,9.077634,-7.6091704,2.7776442
92,10192,no,,,0,7,0,0,0,-14.097319,6.368121,4.1099744,5.686466,8.646618
92,10126,se,,,0,8,0,0,0,8.3581915,-0.046874236,5.4865875,-11.938249,6.8521695
92,49576,estableció,,,0,9,0,0,0,5.5241857,1.6966046,5.5864005,3.6280692,1.5436891
92,11410,hasta,,,0,10,0,0,0,8.396517,1.2877866,5.290303,2.00112,-0.57792133
92,10125,el,,,0,11,0,0,0,6.00945,22.727304,9.694753,3.1458168,4.612745
92,16339,gobierno,,,0,12,0,0,0,7.012469,2.244799,6.623565,4.5453334,1.8480035
92,10127,del,,,0,13,0,0,0,3.5558186,-8.738403,32.73054,-7.017652,3.92731
92,11389,general,,,0,14,0,0,0,7.4018373,2.610162,6.8957796,4.175642,2.4100072
92,31515,nor,,,1,15,0,0,0,3.1894686,-8.335151,31.789913,-6.9302135,4.3646517
92,106612,##zag,,,1,16,0,0,0,-1.4049659,5.201341,7.544821,15.406563,6.813368
92,12677,##ara,,,1,17,0,0,0,-1.4911587,5.266363,8.029088,15.781869,6.952876
92,10157,##y,,",",1,18,0,4,4,-5.2946043,6.10674,4.0407248,14.300802,4.8091817
92,12368,cuando,,,0,19,0,0,0,7.551233,1.7369355,5.4308624,1.6234232,-1.1150347
92,10126,se,,,0,20,0,0,0,8.386756,-0.07533611,5.458042,-11.9099455,6.8236823
92,26391,int,,,0,21,0,0,0,5.615085,-15.675048,10.770714,-1.7800206,-1.312405
92,104372,##rodu,,,0,22,0,0,0,-1.7061005,5.4414616,8.02704,16.002893,6.9401016
92,11039,##jo,,,0,23,0,0,0,-5.240796,6.0435486,4.0029855,14.20462,4.9714007
92,10110,en,,,0,24,0,0,0,-4.2395854,16.104628,8.831234,-7.408187,2.7920153
92,10109,la,,,0,25,0,0,0,13.1716,8.965462,-6.0825677,-3.6091678,8.618925
92,12320,ciudad,,,0,26,0,0,0,7.4142704,1.8724326,6.615576,4.627828,1.8858074
92,11504,esta,,,0,27,0,0,0,7.640394,2.7565613,4.672217,2.0874481,2.9034867
92,18345,mejor,,,0,28,0,0,0,6.8098626,1.028186,1.7769868,4.024582,9.517492
92,10113,##a,,.,0,29,0,3,3,-2.6288922,6.830255,7.9719806,16.754389,6.769211
93,10110,en,,,1,0,0,0,0,-4.174653,15.986251,8.871519,-7.4993987,2.7320108
93,10125,el,,,0,1,0,0,0,5.956496,22.709475,9.765956,3.2131116,4.684609
93,16259,frente,,,0,2,0,0,0,7.546923,1.8339554,5.339158,3.3748794,0.81823957
93,10121,que,,,0,3,0,0,0,8.774798,-9.867713,-8.267396,-0.18092892,3.033326
93,25235,hoy,,,0,4,0,0,0,8.15064,2.4591625,5.1058245,3.0202088,0.66479576
93,36978,ocupa,,,0,5,0,0,0,7.721276,0.060275156,8.64923,2.2537687,7.3825603
93,10125,el,,,0,6,0,0,0,5.909067,22.652521,9.685835,3.119184,4.5570893
93,55870,palacio,,,0,7,0,0,0,7.1024475,1.9062978,6.5601673,4.4484234,1.4546849
93,10104,de,,,0,8,0,0,0,3.6587815,-9.238148,32.83971,-6.901552,4.5565057
93,10109,la,,,0,9,0,0,0,13.120893,9.02337,-5.9935684,-3.670186,8.573734
93,14168,inte,,,1,10,0,0,0,5.667711,-12.263231,12.2892,-0.93644243,1.0941893
93,16212,##nden,,,1,11,0,0,0,-2.3862922,6.112531,7.875122,15.307651,7.4170337
93,11462,##cia,,,1,12,0,0,0,5.4669166,2.1618712,5.9682775,6.7816796,2.5197797
93,12758,había,,,0,13,0,0,0,5.0151978,1.3963226,5.5908303,3.287826,1.6343663
93,16720,entonces,,,0,14,0,0,0,8.127632,2.4366057,5.1299253,3.0118697,0.69408596
93,10153,una,,,0,15,0,0,0,8.07371,-0.09481048,0.81543994,4.473116,3.7339826
93,22606,pare,,,0,16,0,0,0,2.8988543,-8.412892,32.262703,-7.0365114,4.791676
93,10162,##d,,,0,17,0,0,0,-2.51296,5.9704494,7.855616,14.73861,7.648623
93,14855,alta,,",",0,18,0,4,4,8.028574,-0.04100591,0.91012925,4.368211,3.654667
93,10198,su,,,0,19,0,0,0,4.710555,-0.6742724,24.159864,5.353818,0.87613034
93,11462,##cia,,,0,20,0,0,0,5.466825,2.1620173,5.968387,6.782451,2.519394
93,193,y,,,0,21,0,0,0,27.86777,12.991721,11.652591,9.505205,7.2444906
93,10110,en,,,0,22,0,0,0,-4.1432104,15.995703,8.825385,-7.5089283,2.7954621
93,25524,muchas,,,0,23,0,0,0,7.4391837,2.167616,5.6123924,3.8580105,2.3272793
93,19106,partes,,,0,24,0,0,0,7.2415323,2.2141109,5.8363886,4.229117,1.8746861
93,10139,des,,,0,25,0,0,0,3.6738021,-9.069018,32.787514,-6.747939,4.509285
93,23486,##con,,,0,26,0,0,0,5.51818,-15.645231,10.597347,-1.9861872,-1.5537452
93,12964,##cha,,,0,27,0,0,0,-4.244492,6.038584,4.508311,14.011519,5.104624
93,10229,##da,,",",0,28,0,4,4,-2.506736,6.385401,7.561145,16.22226,7.086745
93,10173,con,,,0,29,0,0,0,5.601958,-15.643659,10.6470175,-2.0133214,-1.4839431
93,10398,dos,,,0,30,0,0,0,6.835038,1.6867583,6.016765,3.270134,1.2345656
93,63069,órdenes,,,0,31,0,0,0,7.2706375,2.1233869,5.640692,4.0429244,2.2866018
93,10104,de,,,0,32,0,0,0,3.5097258,-9.326211,32.946327,-7.1584125,4.466089
93,40109,venta,,,0,33,0,0,0,7.075448,1.6940472,6.275336,4.4597635,1.8014166
93,13996,##nas,,,0,34,0,0,0,-2.4482877,6.451555,7.9758506,16.43224,6.989774
93,108556,fuertemente,,,0,35,0,0,0,7.71341,2.8353417,6.133679,2.3799493,0.67945534
93,10110,en,,,0,36,0,0,0,-4.1564636,16.02534,8.823129,-7.489439,2.784359
93,88895,##rej,,,0,37,0,0,0,-1.7835917,4.4770722,5.8087053,16.671991,6.197315
93,16094,##adas,,,0,38,0,0,0,-2.3619936,6.190381,7.547337,16.43033,7.2069774
93,10104,de,,,0,39,0,0,0,3.3814821,-9.345278,32.95727,-7.164175,4.382282
93,83141,hierro,,.,0,40,0,3,3,7.149747,2.4031794,6.4393144,4.6724067,1.5407137
94,27599,aquel,,,1,0,0,0,0,8.315862,2.3001976,4.7182117,2.191967,3.2684543
94,15537,té,,,0,1,0,0,0,5.539893,1.1884254,6.0312943,3.6268203,1.9820273
94,45463,##tric,,,0,2,0,0,0,-4.9174557,6.556471,3.5910413,14.395866,4.7710543
94,10133,##o,,,0,3,0,0,0,-5.304248,6.1143703,3.9501987,14.301914,4.801208
94,17512,edificio,,,0,4,0,0,0,7.0801506,1.8863162,6.4336233,4.460802,1.5223017
94,10411,era,,,0,5,0,0,0,2.7724533,2.6793547,4.811913,4.7062693,2.0174336
94,10125,el,,,0,6,0,0,0,5.9245367,22.75466,9.773399,3.1852539,4.6203933
94,12229,pre,,,0,7,0,0,0,5.667647,-12.265295,12.28484,-0.93854064,1.1081666
94,34396,##sid,,,0,8,0,0,0,-4.877174,4.819187,12.542644,14.567341,7.1003737
94,10638,##io,,",",0,9,0,4,4,-5.294707,6.0362864,4.0333505,14.359912,4.8326344
94,35200,cuya,,,0,10,0,0,0,7.718837,1.7563494,5.3966455,1.70499,-0.9151328
94,20111,entrada,,,0,11,0,0,0,6.8276305,1.5573035,6.0028806,4.2950172,1.7549487
94,90520,daba,,,0,12,0,0,0,5.262669,1.4217188,5.5560784,3.330269,1.5755464
94,169,a,,,0,13,0,0,0,8.008026,-3.458833,22.563906,10.006982,16.947968
94,10109,la,,,0,14,0,0,0,13.15415,9.003751,-6.082128,-3.733587,8.525758
94,27823,calle,,,0,15,0,0,0,7.323072,1.7806486,6.408748,4.527121,1.9136348
94,10104,de,,,0,16,0,0,0,3.686595,-9.281763,32.736862,-7.0489717,4.4948535
94,14608,san,,,1,17,0,0,0,5.3458905,-15.855574,10.564143,-1.8547661,-1.4796007
94,63184,franc,,,1,18,0,0,0,5.6831007,-12.247044,12.274933,-0.9511413,1.0808469
94,10291,##is,,,1,19,0,0,0,-4.7700143,4.731772,12.460727,14.64763,7.049919
94,10812,##co,,.,1,20,0,3,3,-4.465517,6.014541,4.4006085,14.053371,5.0384355
